HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3,Worker_GT
3UUSLRKAUK2K7DRSJL4Z7Q7QL3O7DS,4mini_18.mp4,get into bed,0,0,0,0
3UUSLRKAUK2K7DRSJL4Z7Q7QL3O7DS,4mini_18.mp4,chew out snowballs,0,1,2,1
3JY0Q5X05I56CQCKEE91JONGXYNGGE,1mini_17.mp4,treat if they or you,2,0,2,1
3JY0Q5X05I56CQCKEE91JONGXYNGGE,1mini_17.mp4,used the potty,1,2,1,1
3JY0Q5X05I56CQCKEE91JONGXYNGGE,1mini_17.mp4,divided them I,2,0,0,0
3JY0Q5X05I56CQCKEE91JONGXYNGGE,1mini_17.mp4,give them all to him at once,0,0,0,1
3TD33TP5DK19BIR6CSPDMRLGJQIBAG,6mini_2.mp4,make sure your skin,0,1,2,1
3TD33TP5DK19BIR6CSPDMRLGJQIBAG,6mini_2.mp4,cleansed before you,0,0,2,0
3TD33TP5DK19BIR6CSPDMRLGJQIBAG,6mini_2.mp4,do all that,1,0,2,1
3TD33TP5DK19BIR6CSPDMRLGJQIBAG,6mini_2.mp4,absorbing all that serum when there,1,0,2,1
3TD33TP5DK19BIR6CSPDMRLGJQIBAG,6mini_2.mp4,move on,0,0,2,1
3PR3LXCWSEY2J2K2PI3VFT1OWBO9X8,1mini_40.mp4,making them at home,2,0,0,0
3PR3LXCWSEY2J2K2PI3VFT1OWBO9X8,1mini_40.mp4,controlling the ingredients that,2,2,0,0
3PR3LXCWSEY2J2K2PI3VFT1OWBO9X8,1mini_40.mp4,go in there,2,1,0,1
3PR3LXCWSEY2J2K2PI3VFT1OWBO9X8,1mini_40.mp4,starting again with a food processor I,0,0,0,0
3PR3LXCWSEY2J2K2PI3VFT1OWBO9X8,1mini_40.mp4,frozen berries that I,0,2,0,1
3PR3LXCWSEY2J2K2PI3VFT1OWBO9X8,1mini_40.mp4,sitting out for a little bit,2,0,0,1
32CAVSKPCDOSDTNCG0DFGGK14HJ1UZ,4mini_19.mp4,get into bed,0,0,0,0
32CAVSKPCDOSDTNCG0DFGGK14HJ1UZ,4mini_19.mp4,snuggles free,2,0,2,0
32CAVSKPCDOSDTNCG0DFGGK14HJ1UZ,4mini_19.mp4,book the drink,1,0,2,1
32CAVSKPCDOSDTNCG0DFGGK14HJ1UZ,4mini_19.mp4,relax I,0,0,0,0
32CAVSKPCDOSDTNCG0DFGGK14HJ1UZ,4mini_19.mp4,hope you guys,1,0,2,1
32CAVSKPCDOSDTNCG0DFGGK14HJ1UZ,4mini_19.mp4,see you next time,1,0,2,1
32TMVRKDGMXB7VDI0FVCIM9FJA148Z,7mini_26.mp4,baking sheet,0,0,0,1
32TMVRKDGMXB7VDI0FVCIM9FJA148Z,7mini_26.mp4,Flat the mixture down with a spatula,0,0,0,0
32TMVRKDGMXB7VDI0FVCIM9FJA148Z,7mini_26.mp4,making sure,1,1,0,1
32TMVRKDGMXB7VDI0FVCIM9FJA148Z,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,0,0,0
33KGGVH24TGKUXH7L5O20NJ5YZ01XR,6mini_17.mp4,understand whether it,2,1,1,1
33KGGVH24TGKUXH7L5O20NJ5YZ01XR,6mini_17.mp4,growing in my tub,0,1,1,1
33KGGVH24TGKUXH7L5O20NJ5YZ01XR,6mini_17.mp4,followed me,2,1,1,1
33KGGVH24TGKUXH7L5O20NJ5YZ01XR,6mini_17.mp4,get in the tub,0,0,0,0
33KGGVH24TGKUXH7L5O20NJ5YZ01XR,6mini_17.mp4,drink a bunch of water,0,1,0,0
3XU9MCX6VNB7MMDRVAIOGO7MPOTR22,4mini_9.mp4,couple my legs,2,2,2,1
3XU9MCX6VNB7MMDRVAIOGO7MPOTR22,4mini_9.mp4,pick some,0,0,1,0
3XU9MCX6VNB7MMDRVAIOGO7MPOTR22,4mini_9.mp4,chilled out music,2,0,1,1
3XU9MCX6VNB7MMDRVAIOGO7MPOTR22,4mini_9.mp4,sit in the bath,0,1,0,0
3XU9MCX6VNB7MMDRVAIOGO7MPOTR22,4mini_9.mp4,check social meter in the bath,2,0,1,0
3XU9MCX6VNB7MMDRVAIOGO7MPOTR22,4mini_9.mp4,actually dropped my phone in the bath yet,2,1,1,1
3XU80RHWHYFAOUQGOC5Z1ATAHO544S,4mini_10.mp4,hope I,2,2,2,1
3XU80RHWHYFAOUQGOC5Z1ATAHO544S,4mini_10.mp4,jinx myself,2,2,1,1
3XU80RHWHYFAOUQGOC5Z1ATAHO544S,4mini_10.mp4,shave my legs,0,0,0,0
3XU80RHWHYFAOUQGOC5Z1ATAHO544S,4mini_10.mp4,rinse my hair in the shower just,0,1,0,1
379OL9DBSRDRJ7ACUEPXY78XYHI9YE,4mini_15.mp4,make my hair amazing I,1,2,2,1
379OL9DBSRDRJ7ACUEPXY78XYHI9YE,4mini_15.mp4,using it for about a month or,1,2,1,1
379OL9DBSRDRJ7ACUEPXY78XYHI9YE,4mini_15.mp4,putting on a bit of Oprah or Wonder,0,0,2,0
379OL9DBSRDRJ7ACUEPXY78XYHI9YE,4mini_15.mp4,lash to my neck,1,2,2,1
3TZDZ3Y0JR5UT1Z9IPIOKKXNRW991G,1mini_22.mp4,go ahead,1,2,0,1
3TZDZ3Y0JR5UT1Z9IPIOKKXNRW991G,1mini_22.mp4,see the color,0,2,0,1
3TZDZ3Y0JR5UT1Z9IPIOKKXNRW991G,1mini_22.mp4,come out the cheese,1,2,0,1
3TZDZ3Y0JR5UT1Z9IPIOKKXNRW991G,1mini_22.mp4,see that the cheese,0,2,0,1
3TZDZ3Y0JR5UT1Z9IPIOKKXNRW991G,1mini_22.mp4,make its appearance as it,1,2,0,1
3S829FDFT10EMSXJ1Y8X1PKENW3DXT,1mini_13.mp4,seems like an eternity in the oven,2,0,2,1
3S829FDFT10EMSXJ1Y8X1PKENW3DXT,1mini_13.mp4,take it out,0,1,0,0
3S829FDFT10EMSXJ1Y8X1PKENW3DXT,1mini_13.mp4,dehydrated at that point which,2,0,0,1
3S829FDFT10EMSXJ1Y8X1PKENW3DXT,1mini_13.mp4,pull it right off the baking sheet,0,0,0,0
3FCO4VKOZ3CPZJ5SFGFJD8PBLFP7EL,3mini_5.mp4,take him on a walk you just,1,0,1,0
3FCO4VKOZ3CPZJ5SFGFJD8PBLFP7EL,3mini_5.mp4,smile when you,1,1,1,1
3FCO4VKOZ3CPZJ5SFGFJD8PBLFP7EL,3mini_5.mp4,look at him,2,1,1,1
3FCO4VKOZ3CPZJ5SFGFJD8PBLFP7EL,3mini_5.mp4,getting outside for the first time,2,2,1,1
3FCO4VKOZ3CPZJ5SFGFJD8PBLFP7EL,3mini_5.mp4,get in the car,1,1,0,0
3FCO4VKOZ3CPZJ5SFGFJD8PBLFP7EL,3mini_5.mp4,head to our favorite place,2,1,0,0
3V0TR1NRV91PQJ6XXDFQEDFA9Y14A3,4mini_4.mp4,tested the products myself before,0,1,1,0
3V0TR1NRV91PQJ6XXDFQEDFA9Y14A3,4mini_4.mp4,providing them to you guys,0,1,1,1
3V0TR1NRV91PQJ6XXDFQEDFA9Y14A3,4mini_4.mp4,gone through the entire packet of their original one it,0,1,1,1
3V0TR1NRV91PQJ6XXDFQEDFA9Y14A3,4mini_4.mp4,tried the Malibu one,0,0,1,0
3DWGDA5POE3SQ8CCLQNKC2MKIOS1VO,7mini_19.mp4,run enough today,2,0,2,1
3DWGDA5POE3SQ8CCLQNKC2MKIOS1VO,7mini_19.mp4,head home,2,1,0,0
3DWGDA5POE3SQ8CCLQNKC2MKIOS1VO,7mini_19.mp4,take a quick shower first,0,0,0,0
3DWGDA5POE3SQ8CCLQNKC2MKIOS1VO,7mini_19.mp4,"put on my favorite red robe , which I basically",0,0,0,0
3DWGDA5POE3SQ8CCLQNKC2MKIOS1VO,7mini_19.mp4,live in,2,1,2,1
3DWGDA5POE3SQ8CCLQNKC2MKIOS1VO,7mini_19.mp4,brush my hair,0,0,0,0
3DWGDA5POE3SQ8CCLQNKC2MKIOS1VO,7mini_19.mp4,"loving the heatless waves , which",2,1,2,1
3PUOXASB562ROXKHQ0RGCEHZ4BM9Z5,7mini_29.mp4,topping mine with some cream cheese and sliced avocado,0,0,0,0
3PUOXASB562ROXKHQ0RGCEHZ4BM9Z5,7mini_29.mp4,making myself a berry and granola yogurt,0,0,0,0
3PUOXASB562ROXKHQ0RGCEHZ4BM9Z5,7mini_29.mp4,add some delicious blueberries,0,0,0,0
3PUOXASB562ROXKHQ0RGCEHZ4BM9Z5,7mini_29.mp4,pour in my favorite granola,0,0,0,0
3PUOXASB562ROXKHQ0RGCEHZ4BM9Z5,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",0,0,0,0
3APP19WN70D4FXNE210F7XAR3KK6G2,4mini_18.mp4,finish off by,2,0,2,1
3APP19WN70D4FXNE210F7XAR3KK6G2,4mini_18.mp4,using some of their body oil which I,0,0,0,0
3APP19WN70D4FXNE210F7XAR3KK6G2,4mini_18.mp4,gon just before I,2,0,2,1
3APP19WN70D4FXNE210F7XAR3KK6G2,4mini_18.mp4,use just the moisturize my body,1,0,1,0
3APP19WN70D4FXNE210F7XAR3KK6G2,4mini_18.mp4,get into bed,1,1,1,0
3APP19WN70D4FXNE210F7XAR3KK6G2,4mini_18.mp4,chew out snowballs,1,0,1,1
3AQN9REUTEF3MXNT6UUZK3RNP2XDYZ,7mini_10.mp4,make colorful hearts all over this jar,0,0,0,0
3AQN9REUTEF3MXNT6UUZK3RNP2XDYZ,7mini_10.mp4,use my jar,1,0,0,0
3AQN9REUTEF3MXNT6UUZK3RNP2XDYZ,7mini_10.mp4,drink but this,2,1,0,1
3AQN9REUTEF3MXNT6UUZK3RNP2XDYZ,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",2,0,0,1
3AQN9REUTEF3MXNT6UUZK3RNP2XDYZ,7mini_10.mp4,done just,2,2,0,1
37M4O367VIH8O3JM8LO5SWGO3BLM5A,7mini_31.mp4,check my social media,1,1,0,1
37M4O367VIH8O3JM8LO5SWGO3BLM5A,7mini_31.mp4,answer to you guys,2,1,0,1
37M4O367VIH8O3JM8LO5SWGO3BLM5A,7mini_31.mp4,Let me just,2,2,2,1
37M4O367VIH8O3JM8LO5SWGO3BLM5A,7mini_31.mp4,make it at home,2,1,0,1
37M4O367VIH8O3JM8LO5SWGO3BLM5A,7mini_31.mp4,put the jar lid on,1,1,0,1
37M4O367VIH8O3JM8LO5SWGO3BLM5A,7mini_31.mp4,take it with you to school or work,2,1,0,1
3OYHVNTV5SXZ6PP1SO7OMPOBV1VOKC,7mini_36.mp4,paint my nails every weekend morning,0,0,1,0
3OYHVNTV5SXZ6PP1SO7OMPOBV1VOKC,7mini_36.mp4,filming later that day,0,0,1,1
3OYHVNTV5SXZ6PP1SO7OMPOBV1VOKC,7mini_36.mp4,", and",0,2,2,1
3OYHVNTV5SXZ6PP1SO7OMPOBV1VOKC,7mini_36.mp4,listen to some music,0,0,0,1
3OYHVNTV5SXZ6PP1SO7OMPOBV1VOKC,7mini_36.mp4,paint my nails,0,0,0,0
3OYHVNTV5SXZ6PP1SO7OMPOBV1VOKC,7mini_36.mp4,went for this purple shade on all the nails except my ring finger,0,0,0,0
3SBNLSTU6T43RNXY2GWIYA0PVW1DZQ,1mini_17.mp4,treat if they or you,2,2,2,1
3SBNLSTU6T43RNXY2GWIYA0PVW1DZQ,1mini_17.mp4,used the potty,1,1,1,1
3SBNLSTU6T43RNXY2GWIYA0PVW1DZQ,1mini_17.mp4,divided them I,0,0,0,0
3SBNLSTU6T43RNXY2GWIYA0PVW1DZQ,1mini_17.mp4,give them all to him at once,1,0,0,1
3X878VYTIDHH5X5OARZPVQABXG47F3,1mini_8.mp4,make these,2,0,0,1
3X878VYTIDHH5X5OARZPVQABXG47F3,1mini_8.mp4,offer it to him if he,2,2,1,1
3X878VYTIDHH5X5OARZPVQABXG47F3,1mini_8.mp4,asks me for a snack if he,2,2,0,1
3X878VYTIDHH5X5OARZPVQABXG47F3,1mini_8.mp4,finish it all I,2,2,1,1
3X878VYTIDHH5X5OARZPVQABXG47F3,1mini_8.mp4,put it back in the refrigerator,1,1,1,1
3X878VYTIDHH5X5OARZPVQABXG47F3,1mini_8.mp4,go on hand,2,2,0,1
3PMR2DOWON0SKDUG2HO962ZOHK045X,1mini_40.mp4,making them at home,0,2,2,0
3PMR2DOWON0SKDUG2HO962ZOHK045X,1mini_40.mp4,controlling the ingredients that,1,2,2,0
3PMR2DOWON0SKDUG2HO962ZOHK045X,1mini_40.mp4,go in there,0,2,2,1
3PMR2DOWON0SKDUG2HO962ZOHK045X,1mini_40.mp4,starting again with a food processor I,1,0,0,0
3PMR2DOWON0SKDUG2HO962ZOHK045X,1mini_40.mp4,frozen berries that I,2,2,2,1
3PMR2DOWON0SKDUG2HO962ZOHK045X,1mini_40.mp4,sitting out for a little bit,1,1,2,1
3Z56AA6EK3Z477J0D4YAK2UOZ6WM6Q,1mini_15.mp4,strain the seeds,1,1,1,1
3Z56AA6EK3Z477J0D4YAK2UOZ6WM6Q,1mini_15.mp4,looking back that,2,2,2,1
3Z56AA6EK3Z477J0D4YAK2UOZ6WM6Q,1mini_15.mp4,do if I ever,2,2,2,1
3Z56AA6EK3Z477J0D4YAK2UOZ6WM6Q,1mini_15.mp4,make this again in the future which I,1,2,0,1
3MDWE879UG1V6ZH1KMBDQWAWD80B91,4mini_19.mp4,get into bed,0,0,1,0
3MDWE879UG1V6ZH1KMBDQWAWD80B91,4mini_19.mp4,snuggles free,0,2,1,0
3MDWE879UG1V6ZH1KMBDQWAWD80B91,4mini_19.mp4,book the drink,0,2,1,1
3MDWE879UG1V6ZH1KMBDQWAWD80B91,4mini_19.mp4,relax I,0,0,1,0
3MDWE879UG1V6ZH1KMBDQWAWD80B91,4mini_19.mp4,hope you guys,0,2,2,1
3MDWE879UG1V6ZH1KMBDQWAWD80B91,4mini_19.mp4,see you next time,0,1,2,1
3I7SHAD35LVNB7X5WE32QGUKUHGM7P,2mini_21.mp4,has a channel too in case you,0,0,2,1
3I7SHAD35LVNB7X5WE32QGUKUHGM7P,2mini_21.mp4,seen his,0,0,2,1
3I7SHAD35LVNB7X5WE32QGUKUHGM7P,2mini_21.mp4,so check his out I just,0,0,2,1
3I7SHAD35LVNB7X5WE32QGUKUHGM7P,2mini_21.mp4,give him a little shout out Byron Talbott,0,1,2,1
3I7SHAD35LVNB7X5WE32QGUKUHGM7P,2mini_21.mp4,see you guys very soon,0,0,2,1
306W7JMRYXXVSUYRFU5ZQ0FLT2IB8C,4mini_9.mp4,couple my legs,2,2,0,1
306W7JMRYXXVSUYRFU5ZQ0FLT2IB8C,4mini_9.mp4,pick some,2,1,0,0
306W7JMRYXXVSUYRFU5ZQ0FLT2IB8C,4mini_9.mp4,chilled out music,2,0,0,1
306W7JMRYXXVSUYRFU5ZQ0FLT2IB8C,4mini_9.mp4,sit in the bath,0,0,0,0
306W7JMRYXXVSUYRFU5ZQ0FLT2IB8C,4mini_9.mp4,check social meter in the bath,0,0,0,0
306W7JMRYXXVSUYRFU5ZQ0FLT2IB8C,4mini_9.mp4,actually dropped my phone in the bath yet,1,1,0,1
3FJ2RVH25Y51IMH51TI2P37SJ2N92X,4mini_10.mp4,hope I,2,2,2,1
3FJ2RVH25Y51IMH51TI2P37SJ2N92X,4mini_10.mp4,jinx myself,2,2,1,1
3FJ2RVH25Y51IMH51TI2P37SJ2N92X,4mini_10.mp4,shave my legs,0,0,0,0
3FJ2RVH25Y51IMH51TI2P37SJ2N92X,4mini_10.mp4,rinse my hair in the shower just,1,0,0,1
31D0ZWOD09Y8RVOWECSO2APXSMLA0T,6mini_2.mp4,make sure your skin,2,2,2,1
31D0ZWOD09Y8RVOWECSO2APXSMLA0T,6mini_2.mp4,cleansed before you,1,2,0,0
31D0ZWOD09Y8RVOWECSO2APXSMLA0T,6mini_2.mp4,do all that,2,2,2,1
31D0ZWOD09Y8RVOWECSO2APXSMLA0T,6mini_2.mp4,absorbing all that serum when there,1,2,0,1
31D0ZWOD09Y8RVOWECSO2APXSMLA0T,6mini_2.mp4,move on,1,2,0,1
3R0WOCG21L8M5O3OWTXAHILATEMDU1,4mini_15.mp4,make my hair amazing I,1,2,2,1
3R0WOCG21L8M5O3OWTXAHILATEMDU1,4mini_15.mp4,using it for about a month or,0,2,2,1
3R0WOCG21L8M5O3OWTXAHILATEMDU1,4mini_15.mp4,putting on a bit of Oprah or Wonder,0,1,2,0
3R0WOCG21L8M5O3OWTXAHILATEMDU1,4mini_15.mp4,lash to my neck,0,1,2,1
341H3G5YFZD9S3W4Q48NJ3G617RZ0I,7mini_19.mp4,run enough today,1,0,0,1
341H3G5YFZD9S3W4Q48NJ3G617RZ0I,7mini_19.mp4,head home,0,0,0,0
341H3G5YFZD9S3W4Q48NJ3G617RZ0I,7mini_19.mp4,take a quick shower first,0,0,0,0
341H3G5YFZD9S3W4Q48NJ3G617RZ0I,7mini_19.mp4,"put on my favorite red robe , which I basically",0,0,0,0
341H3G5YFZD9S3W4Q48NJ3G617RZ0I,7mini_19.mp4,live in,2,0,0,1
341H3G5YFZD9S3W4Q48NJ3G617RZ0I,7mini_19.mp4,brush my hair,0,0,0,0
341H3G5YFZD9S3W4Q48NJ3G617RZ0I,7mini_19.mp4,"loving the heatless waves , which",1,0,0,1
3V7ICJJAZ9FU9TBP3RFM9OZGRGM4BY,4mini_18.mp4,finish off by,2,2,0,1
3V7ICJJAZ9FU9TBP3RFM9OZGRGM4BY,4mini_18.mp4,using some of their body oil which I,2,0,0,0
3V7ICJJAZ9FU9TBP3RFM9OZGRGM4BY,4mini_18.mp4,gon just before I,2,2,1,1
3V7ICJJAZ9FU9TBP3RFM9OZGRGM4BY,4mini_18.mp4,use just the moisturize my body,0,0,0,0
3V7ICJJAZ9FU9TBP3RFM9OZGRGM4BY,4mini_18.mp4,get into bed,0,1,1,0
3V7ICJJAZ9FU9TBP3RFM9OZGRGM4BY,4mini_18.mp4,chew out snowballs,0,1,0,1
3THR0FZ95OSAQV7JDOJP1P1QK10OLF,7mini_26.mp4,baking sheet,2,2,2,1
3THR0FZ95OSAQV7JDOJP1P1QK10OLF,7mini_26.mp4,Flat the mixture down with a spatula,0,0,0,0
3THR0FZ95OSAQV7JDOJP1P1QK10OLF,7mini_26.mp4,making sure,2,2,2,1
3THR0FZ95OSAQV7JDOJP1P1QK10OLF,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,0,0,0
3TTPFEFXCSJIFTIPM7IXSXMSIKX6H1,3mini_5.mp4,take him on a walk you just,2,0,0,0
3TTPFEFXCSJIFTIPM7IXSXMSIKX6H1,3mini_5.mp4,smile when you,2,0,1,1
3TTPFEFXCSJIFTIPM7IXSXMSIKX6H1,3mini_5.mp4,look at him,2,0,1,1
3TTPFEFXCSJIFTIPM7IXSXMSIKX6H1,3mini_5.mp4,getting outside for the first time,1,0,1,1
3TTPFEFXCSJIFTIPM7IXSXMSIKX6H1,3mini_5.mp4,get in the car,0,0,1,0
3TTPFEFXCSJIFTIPM7IXSXMSIKX6H1,3mini_5.mp4,head to our favorite place,0,0,0,0
32W3UF2EZNKDJY3VHRBHK85Y91MC4D,6mini_17.mp4,understand whether it,2,1,2,1
32W3UF2EZNKDJY3VHRBHK85Y91MC4D,6mini_17.mp4,growing in my tub,1,1,2,1
32W3UF2EZNKDJY3VHRBHK85Y91MC4D,6mini_17.mp4,followed me,1,1,2,1
32W3UF2EZNKDJY3VHRBHK85Y91MC4D,6mini_17.mp4,get in the tub,0,0,0,0
32W3UF2EZNKDJY3VHRBHK85Y91MC4D,6mini_17.mp4,drink a bunch of water,0,0,0,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ7YGRA,1mini_40.mp4,making them at home,0,0,1,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ7YGRA,1mini_40.mp4,controlling the ingredients that,2,2,1,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ7YGRA,1mini_40.mp4,go in there,2,2,0,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ7YGRA,1mini_40.mp4,starting again with a food processor I,0,2,1,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ7YGRA,1mini_40.mp4,frozen berries that I,2,2,1,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ7YGRA,1mini_40.mp4,sitting out for a little bit,1,1,1,1
3XT3KXP24YXIBOT9SP0IS9N7IXC6IU,7mini_29.mp4,topping mine with some cream cheese and sliced avocado,0,0,0,0
3XT3KXP24YXIBOT9SP0IS9N7IXC6IU,7mini_29.mp4,making myself a berry and granola yogurt,0,0,0,0
3XT3KXP24YXIBOT9SP0IS9N7IXC6IU,7mini_29.mp4,add some delicious blueberries,0,0,0,0
3XT3KXP24YXIBOT9SP0IS9N7IXC6IU,7mini_29.mp4,pour in my favorite granola,0,0,0,0
3XT3KXP24YXIBOT9SP0IS9N7IXC6IU,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",0,0,0,0
3BPP3MA3TBJOE4UUJAGTWD7CGZUEL1,1mini_22.mp4,go ahead,2,2,0,1
3BPP3MA3TBJOE4UUJAGTWD7CGZUEL1,1mini_22.mp4,see the color,2,0,0,1
3BPP3MA3TBJOE4UUJAGTWD7CGZUEL1,1mini_22.mp4,come out the cheese,2,2,0,1
3BPP3MA3TBJOE4UUJAGTWD7CGZUEL1,1mini_22.mp4,see that the cheese,2,0,0,1
3BPP3MA3TBJOE4UUJAGTWD7CGZUEL1,1mini_22.mp4,make its appearance as it,2,0,0,1
3FHTJGYT8MZCP35JHXZODX18YPAGPI,4mini_9.mp4,couple my legs,2,2,0,1
3FHTJGYT8MZCP35JHXZODX18YPAGPI,4mini_9.mp4,pick some,2,1,2,0
3FHTJGYT8MZCP35JHXZODX18YPAGPI,4mini_9.mp4,chilled out music,2,0,0,1
3FHTJGYT8MZCP35JHXZODX18YPAGPI,4mini_9.mp4,sit in the bath,0,0,0,0
3FHTJGYT8MZCP35JHXZODX18YPAGPI,4mini_9.mp4,check social meter in the bath,2,0,0,0
3FHTJGYT8MZCP35JHXZODX18YPAGPI,4mini_9.mp4,actually dropped my phone in the bath yet,2,1,2,1
3BC9H1KCYTB2V3NKNPZPCRG8WI2YWS,7mini_31.mp4,check my social media,1,0,1,1
3BC9H1KCYTB2V3NKNPZPCRG8WI2YWS,7mini_31.mp4,answer to you guys,0,1,2,1
3BC9H1KCYTB2V3NKNPZPCRG8WI2YWS,7mini_31.mp4,Let me just,2,2,2,1
3BC9H1KCYTB2V3NKNPZPCRG8WI2YWS,7mini_31.mp4,make it at home,1,0,2,1
3BC9H1KCYTB2V3NKNPZPCRG8WI2YWS,7mini_31.mp4,put the jar lid on,1,1,1,1
3BC9H1KCYTB2V3NKNPZPCRG8WI2YWS,7mini_31.mp4,take it with you to school or work,1,1,2,1
3Z56AA6EK3Z477J0D4YAK2UOZ6W6MA,4mini_15.mp4,make my hair amazing I,0,0,1,1
3Z56AA6EK3Z477J0D4YAK2UOZ6W6MA,4mini_15.mp4,using it for about a month or,0,1,1,1
3Z56AA6EK3Z477J0D4YAK2UOZ6W6MA,4mini_15.mp4,putting on a bit of Oprah or Wonder,0,1,0,0
3Z56AA6EK3Z477J0D4YAK2UOZ6W6MA,4mini_15.mp4,lash to my neck,0,2,0,1
3MQKOF1EE1NZXSSTRTCBZ667EUXDW0,7mini_36.mp4,paint my nails every weekend morning,1,0,1,0
3MQKOF1EE1NZXSSTRTCBZ667EUXDW0,7mini_36.mp4,filming later that day,1,0,1,1
3MQKOF1EE1NZXSSTRTCBZ667EUXDW0,7mini_36.mp4,", and",2,2,2,1
3MQKOF1EE1NZXSSTRTCBZ667EUXDW0,7mini_36.mp4,listen to some music,1,0,0,1
3MQKOF1EE1NZXSSTRTCBZ667EUXDW0,7mini_36.mp4,paint my nails,0,0,0,0
3MQKOF1EE1NZXSSTRTCBZ667EUXDW0,7mini_36.mp4,went for this purple shade on all the nails except my ring finger,0,0,0,0
33N1S8XHHLK9ZSHMMNCNX8ZG6ZY1ZO,3mini_5.mp4,take him on a walk you just,0,0,0,0
33N1S8XHHLK9ZSHMMNCNX8ZG6ZY1ZO,3mini_5.mp4,smile when you,1,2,0,1
33N1S8XHHLK9ZSHMMNCNX8ZG6ZY1ZO,3mini_5.mp4,look at him,0,2,0,1
33N1S8XHHLK9ZSHMMNCNX8ZG6ZY1ZO,3mini_5.mp4,getting outside for the first time,1,2,0,1
33N1S8XHHLK9ZSHMMNCNX8ZG6ZY1ZO,3mini_5.mp4,get in the car,0,2,0,0
33N1S8XHHLK9ZSHMMNCNX8ZG6ZY1ZO,3mini_5.mp4,head to our favorite place,1,2,0,0
3HUR21WDDTOHK3SAXUVBEAUF5K8YXL,1mini_8.mp4,make these,2,0,0,1
3HUR21WDDTOHK3SAXUVBEAUF5K8YXL,1mini_8.mp4,offer it to him if he,2,0,0,1
3HUR21WDDTOHK3SAXUVBEAUF5K8YXL,1mini_8.mp4,asks me for a snack if he,2,0,0,1
3HUR21WDDTOHK3SAXUVBEAUF5K8YXL,1mini_8.mp4,finish it all I,2,0,0,1
3HUR21WDDTOHK3SAXUVBEAUF5K8YXL,1mini_8.mp4,put it back in the refrigerator,1,0,0,1
3HUR21WDDTOHK3SAXUVBEAUF5K8YXL,1mini_8.mp4,go on hand,2,0,2,1
30ZKOOGW2V58YK9EAVWOGF87XERA1W,1mini_13.mp4,seems like an eternity in the oven,2,1,2,1
30ZKOOGW2V58YK9EAVWOGF87XERA1W,1mini_13.mp4,take it out,0,0,0,0
30ZKOOGW2V58YK9EAVWOGF87XERA1W,1mini_13.mp4,dehydrated at that point which,2,0,2,1
30ZKOOGW2V58YK9EAVWOGF87XERA1W,1mini_13.mp4,pull it right off the baking sheet,0,0,0,0
3IYI9285WRZ3MGMGKYYLQAUHRYCJCB,7mini_29.mp4,topping mine with some cream cheese and sliced avocado,0,0,0,0
3IYI9285WRZ3MGMGKYYLQAUHRYCJCB,7mini_29.mp4,making myself a berry and granola yogurt,0,0,0,0
3IYI9285WRZ3MGMGKYYLQAUHRYCJCB,7mini_29.mp4,add some delicious blueberries,0,0,0,0
3IYI9285WRZ3MGMGKYYLQAUHRYCJCB,7mini_29.mp4,pour in my favorite granola,0,0,0,0
3IYI9285WRZ3MGMGKYYLQAUHRYCJCB,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",0,0,0,0
3Z8UJEJOCYCQ34DO5TW78DCKPGN938,1mini_15.mp4,strain the seeds,1,2,1,1
3Z8UJEJOCYCQ34DO5TW78DCKPGN938,1mini_15.mp4,looking back that,2,0,2,1
3Z8UJEJOCYCQ34DO5TW78DCKPGN938,1mini_15.mp4,do if I ever,2,2,2,1
3Z8UJEJOCYCQ34DO5TW78DCKPGN938,1mini_15.mp4,make this again in the future which I,2,0,2,1
37J05LC5AWIDR8SUKUTWAGCZCYOJDB,7mini_31.mp4,check my social media,1,0,1,1
37J05LC5AWIDR8SUKUTWAGCZCYOJDB,7mini_31.mp4,answer to you guys,0,0,2,1
37J05LC5AWIDR8SUKUTWAGCZCYOJDB,7mini_31.mp4,Let me just,2,2,2,1
37J05LC5AWIDR8SUKUTWAGCZCYOJDB,7mini_31.mp4,make it at home,0,0,1,1
37J05LC5AWIDR8SUKUTWAGCZCYOJDB,7mini_31.mp4,put the jar lid on,0,0,1,1
37J05LC5AWIDR8SUKUTWAGCZCYOJDB,7mini_31.mp4,take it with you to school or work,1,0,1,1
3B286OTISDGFT1PI0K2UKF4TRVRJA9,2mini_21.mp4,has a channel too in case you,0,0,1,1
