HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3,All_Yes_actions,Majority_Yes_actions,Majority_No_actions
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_6mini_4.mp4,put my frame in place,0,0,0,put my frame in place,put my frame in place,
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_6mini_4.mp4,screw it in from the other side,0,1,0,,screw it in from the other side,
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_6mini_4.mp4,went ahead,2,1,1,,,went ahead
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_6mini_4.mp4,fit to the chalkboard I,0,0,0,fit to the chalkboard I,fit to the chalkboard I,
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_6mini_4.mp4,using a little bit of gorilla glue to temporarily glue the pieces onto the chalkboard,0,0,0,using a little bit of gorilla glue to temporarily glue the pieces onto the chalkboard,using a little bit of gorilla glue to temporarily glue the pieces onto the chalkboard,
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_6mini_4.mp4,go ahead,2,1,1,,,go ahead
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,use it on your dog,0,0,0,use it on your dog,use it on your dog,
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,use it on your kids,1,1,1,,,use it on your kids
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,avoid any cracked or dry paws,2,1,1,,,avoid any cracked or dry paws
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,cutting board booze,2,1,0,,,cutting board booze
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,put that in a container,1,1,0,,,put that in a container
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,dried out,2,2,2,,,dried out
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,throw it away,1,1,1,,,throw it away
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,do it,1,1,0,,,do it
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,use this on yourself you,2,1,1,,,use this on yourself you
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,tracing the bottom part of the bowl,2,0,0,,tracing the bottom part of the bowl,
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,sitting in our garage I,2,1,1,,,sitting in our garage I
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,use it at the for the bottom of his paw as much as he,2,0,1,,,use it at the for the bottom of his paw as much as he
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,using an old cutting board that,1,1,1,,,using an old cutting board that
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,1p1_4mini_9.mp4,gets a little spa treatment next I,0,0,1,,gets a little spa treatment next I,
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,6mini_17.mp4,understand whether it,2,1,2,,,understand whether it
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,6mini_17.mp4,growing in my tub,1,1,1,,,growing in my tub
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,6mini_17.mp4,followed me,2,1,0,,,followed me
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,6mini_17.mp4,get in the tub,1,0,1,,,get in the tub
3RWB1RTQDIMXWOZ1YZN0LKKAA6X8PU,6mini_17.mp4,drink a bunch of water,0,0,0,drink a bunch of water,drink a bunch of water,
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,6p1_5mini_4.mp4,get burnt as well super convenient,1,2,2,,,get burnt as well super convenient
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,6p1_5mini_4.mp4,screw the lid on,0,0,0,screw the lid on,screw the lid on,
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,6p1_5mini_4.mp4,recommend a relaxing tea that,1,2,2,,,recommend a relaxing tea that
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,6p1_5mini_4.mp4,pour in hot water from my kettle,0,0,0,pour in hot water from my kettle,pour in hot water from my kettle,
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,6p1_5mini_4.mp4,sit down on the couch,1,1,1,,,sit down on the couch
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,added some of the dressing which,0,2,0,,added some of the dressing which,
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,keep at work,1,2,2,,,keep at work
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,ended up Tuesday,1,2,2,,,ended up Tuesday
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,worked out really really well I,1,1,2,,,worked out really really well I
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,adding raw vegetables,1,1,1,,,adding raw vegetables
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,got nice,1,2,2,,,got nice
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,cooked ingredients it,1,2,1,,,cooked ingredients it
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,plated it up on a plate that I,1,2,0,,,plated it up on a plate that I
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,added a big dollop on top,0,0,0,added a big dollop on top,added a big dollop on top,
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,put a nice bag in,1,2,1,,,put a nice bag in
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,slices around then I just,2,2,1,,,slices around then I just
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,put the greens on top,1,0,1,,,put the greens on top
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,taking it last Monday,1,2,2,,,taking it last Monday
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,2p0_5mini_14.mp4,looks like I,1,2,2,,,looks like I
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,8p0_10mini_6.mp4,organise on this channel I,1,2,2,,,organise on this channel I
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,8p0_10mini_6.mp4,prepare lots of this channel I,1,2,2,,,prepare lots of this channel I
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,8p0_10mini_6.mp4,leave me a comment down below of Lourdes spaces that you,1,1,1,,,leave me a comment down below of Lourdes spaces that you
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,8p0_10mini_6.mp4,coming up that I,2,2,2,,,coming up that I
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,8p0_10mini_6.mp4,excited about I,1,2,2,,,excited about I
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,8p0_10mini_6.mp4,prepare lots of content that,1,2,2,,,prepare lots of content that
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,8p0_10mini_6.mp4,catch you guys in the next video Merry Christmas bye guys good cleaning,1,2,2,,,catch you guys in the next video Merry Christmas bye guys good cleaning
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,7mini_29.mp4,topping mine with some cream cheese and sliced avocado,0,0,0,topping mine with some cream cheese and sliced avocado,topping mine with some cream cheese and sliced avocado,
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,7mini_29.mp4,making myself a berry and granola yogurt,0,0,0,making myself a berry and granola yogurt,making myself a berry and granola yogurt,
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,7mini_29.mp4,add some delicious blueberries,0,0,0,add some delicious blueberries,add some delicious blueberries,
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,7mini_29.mp4,pour in my favorite granola,0,0,0,pour in my favorite granola,pour in my favorite granola,
3LB1BGHFL1VA3MJQSKUEP799SOKYT2,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",0,0,0,"Add another layer of yogurt , and top the healthy mix with yummy strawberries","Add another layer of yogurt , and top the healthy mix with yummy strawberries",
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,grab my handbag,1,0,0,,grab my handbag,
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,get to my office,1,2,2,,,get to my office
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,makes it,2,2,2,,,makes it
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,see you again soon,2,1,2,,,see you again soon
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,working from home,0,1,2,,,working from home
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,using an honest Beauty lip crayon,0,0,0,using an honest Beauty lip crayon,using an honest Beauty lip crayon,
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,spend my mornings before work I,2,2,0,,,spend my mornings before work I
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,do one little dab on a Kleenex,1,1,0,,,do one little dab on a Kleenex
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,depends on my mood sometimes,2,2,2,,,depends on my mood sometimes
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,give it a thumbs,2,1,2,,,give it a thumbs
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,started with my day of office,2,2,2,,,started with my day of office
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,lighten the center just ever,2,2,2,,,lighten the center just ever
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,prefer a matte look I generally,2,2,0,,,prefer a matte look I generally
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_1mini_16.mp4,get rid of the excess glass,2,2,0,,,get rid of the excess glass
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_9mini_9.mp4,blush Basin it,0,1,0,,blush Basin it,
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_9mini_9.mp4,decide okay I the glass,1,2,2,,,decide okay I the glass
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_9mini_9.mp4,accentuates my,2,2,2,,,accentuates my
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_9mini_9.mp4,win the plus,2,2,2,,,win the plus
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_9mini_9.mp4,decide if I,1,2,2,,,decide if I
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_9mini_9.mp4,apply some of this Bare Minerals,0,0,0,apply some of this Bare Minerals,apply some of this Bare Minerals,
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_9mini_9.mp4,go for the apple of my cheek I it my lip color this,0,2,0,,go for the apple of my cheek I it my lip color this,
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_9mini_9.mp4,got a lovely peppermint flavor I just,0,2,2,,,got a lovely peppermint flavor I just
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_9mini_9.mp4,using some Burt 's Bees lip balm it,0,1,0,,using some Burt 's Bees lip balm it,
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_9mini_9.mp4,use some of this Burt 's Bees,0,1,0,,use some of this Burt 's Bees,
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_9mini_9.mp4,do sometimes,2,2,2,,,do sometimes
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4p0_9mini_9.mp4,look like I,2,2,2,,,look like I
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4mini_10.mp4,hope I,2,2,2,,,hope I
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4mini_10.mp4,jinx myself,2,2,2,,,jinx myself
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4mini_10.mp4,shave my legs,0,0,0,shave my legs,shave my legs,
3EHIMLB7F6Y5J71DFMFVCBIJOFNH8Y,4mini_10.mp4,rinse my hair in the shower just,0,0,1,,rinse my hair in the shower just,
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,8p0_10mini_6.mp4,Thank You Owen it,2,2,0,,,Thank You Owen it
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,8p0_10mini_6.mp4,see me,2,2,0,,,see me
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,stranded on Mars,2,1,0,,,stranded on Mars
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,exercise a few hours before bed,1,0,0,,exercise a few hours before bed,
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,walk longer,2,2,0,,,walk longer
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,started on dinner,0,1,0,,started on dinner,
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,starts around 5:30 with an evening,2,1,0,,,starts around 5:30 with an evening
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,wind down once I back home I,2,1,0,,,wind down once I back home I
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,putting on all my gear which,2,0,0,,putting on all my gear which,
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,walk I,2,0,0,,walk I,
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,improve your sleep quality,2,2,0,,,improve your sleep quality
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,sponsored at all by audible,2,2,0,,,sponsored at all by audible
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,makes me,2,2,0,,,makes me
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,start by,2,2,0,,,start by
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,listen to audio books,0,1,0,,listen to audio books,
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p1_2mini_2.mp4,called the Martian which,2,2,1,,,called the Martian which
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p0_10mini_4.mp4,called Oh,2,2,0,,,called Oh
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p0_10mini_4.mp4,put basil on a margherita pizza then I,2,1,0,,,put basil on a margherita pizza then I
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p0_10mini_4.mp4,got a little container of this forager project dairy-free cashew Girt,2,2,0,,,got a little container of this forager project dairy-free cashew Girt
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p0_10mini_4.mp4,got some basil,1,1,0,,,got some basil
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p0_10mini_4.mp4,make a like vegan umm what like a margherita pizza,2,2,0,,,make a like vegan umm what like a margherita pizza
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p0_10mini_4.mp4,has minimal ingredients,2,2,0,,,has minimal ingredients
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,5p0_10mini_4.mp4,take it inside oh,1,2,0,,,take it inside oh
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,7mini_31.mp4,check my social media,2,1,0,,,check my social media
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,7mini_31.mp4,answer to you guys,2,0,0,,answer to you guys,
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,7mini_31.mp4,Let me just,2,2,0,,,Let me just
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,7mini_31.mp4,make it at home,1,1,0,,,make it at home
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,7mini_31.mp4,put the jar lid on,1,1,0,,,put the jar lid on
3NZ1E5QA6Y0C5CFPHWYWEG5URCHB5A,7mini_31.mp4,take it with you to school or work,2,1,0,,,take it with you to school or work
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,build muscle,1,1,1,,,build muscle
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,make a protein shake,1,1,1,,,make a protein shake
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,go to a garden center today,1,1,1,,,go to a garden center today
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,add chia seeds to my oatmeal,1,1,1,,,add chia seeds to my oatmeal
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,excited I,2,2,2,,,excited I
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,make it to lunch,1,1,1,,,make it to lunch
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,kill them by god that,2,1,1,,,kill them by god that
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,build the things with you,1,1,1,,,build the things with you
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,grow some things from seed to this year,1,1,1,,,grow some things from seed to this year
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,buy some seeds I,2,1,1,,,buy some seeds I
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,buying the seedlings later on,1,1,1,,,buying the seedlings later on
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,replenish your muscles when you,2,1,1,,,replenish your muscles when you
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,make plans,1,1,1,,,make plans
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,5p0_4mini_2.mp4,did that strength workout,1,1,2,,,did that strength workout
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,finding the motivation,1,1,1,,,finding the motivation
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,get them,1,0,1,,,get them
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,leave this video a thumbs,1,2,1,,,leave this video a thumbs
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,work fast all I,2,2,0,,,work fast all I
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,obsessed with this thing I,2,1,2,,,obsessed with this thing I
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,do you,2,1,2,,,do you
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,does a great job,0,2,2,,,does a great job
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,following me everywhere,1,1,1,,,following me everywhere
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,did I,2,1,2,,,did I
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,tuckle your kitchen,2,2,2,,,tuckle your kitchen
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,link it down below,1,2,1,,,link it down below
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,cleans the floor it,0,0,0,cleans the floor it,cleans the floor it,
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,mop this thing,0,0,0,mop this thing,mop this thing,
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,8p0_6mini_6.mp4,use it everywhere in my house,0,0,0,use it everywhere in my house,use it everywhere in my house,
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,1mini_22.mp4,go ahead,1,1,2,,,go ahead
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,1mini_22.mp4,see the color,0,1,1,,,see the color
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,1mini_22.mp4,come out the cheese,2,2,2,,,come out the cheese
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,1mini_22.mp4,see that the cheese,2,2,0,,,see that the cheese
3O4VWC1GEV5F9GQXR5NKX7QNLLZJ3D,1mini_22.mp4,make its appearance as it,2,2,2,,,make its appearance as it
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,name it they,2,2,2,,,name it they
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,add the perfect pop of,2,2,2,,,add the perfect pop of
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,stack your two pieces,0,0,0,stack your two pieces,stack your two pieces,
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,using some cardboard,0,0,0,using some cardboard,using some cardboard,
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,make these adorable embellishments right at home all you,2,0,2,,,make these adorable embellishments right at home all you
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,place it,0,0,2,,place it,
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,draw or trace a circle onto your cardboard mine 's about 4 inches in diameter which,0,0,0,draw or trace a circle onto your cardboard mine 's about 4 inches in diameter which,draw or trace a circle onto your cardboard mine 's about 4 inches in diameter which,
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,create our pom pom maker,0,1,2,,,create our pom pom maker
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,make a pretty large pom-pom,0,0,2,,make a pretty large pom-pom,
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,show you how easy it,2,0,2,,,show you how easy it
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,cutting it out until you,2,0,2,,,cutting it out until you
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,cut it out on top of your other piece of cardboard,0,0,0,cut it out on top of your other piece of cardboard,cut it out on top of your other piece of cardboard,
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,looks like this you,2,2,2,,,looks like this you
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,9p1_10mini_1.mp4,using some sharp scissors then,0,0,0,using some sharp scissors then,using some sharp scissors then,
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,5p0_1mini_2.mp4,disgusting I,2,2,2,,,disgusting I
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,5p0_1mini_2.mp4,add some different things to it,1,1,2,,,add some different things to it
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,5p0_1mini_2.mp4,making this morning,2,1,2,,,making this morning
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,5p0_1mini_2.mp4,get that a lot I,2,2,2,,,get that a lot I
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,5p0_1mini_2.mp4,get that reaction a lot,2,2,2,,,get that reaction a lot
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,2p0_8mini_12.mp4,go to the bulk bins,1,1,2,,,go to the bulk bins
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,2p0_8mini_12.mp4,went shopping,1,1,2,,,went shopping
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,2p0_8mini_12.mp4,put cashews on top if you,0,0,1,,put cashews on top if you,
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,2p0_8mini_12.mp4,make up my way inspiration,2,1,2,,,make up my way inspiration
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,2p0_8mini_12.mp4,see all these things that I,2,1,2,,,see all these things that I
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,2p0_8mini_12.mp4,go to bulk bins,2,2,2,,,go to bulk bins
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,2p0_8mini_12.mp4,pull down the thing,0,1,2,,,pull down the thing
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,1mini_13.mp4,seems like an eternity in the oven,2,2,2,,,seems like an eternity in the oven
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,1mini_13.mp4,take it out,0,0,0,take it out,take it out,
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,1mini_13.mp4,dehydrated at that point which,2,2,2,,,dehydrated at that point which
3M47JKRKCW0PMIHWJ3ORFKTTF1768M,1mini_13.mp4,pull it right off the baking sheet,0,0,0,pull it right off the baking sheet,pull it right off the baking sheet,
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,pick up a few of those things,0,1,0,,pick up a few of those things,
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,put my,1,2,2,,,put my
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,talking about,2,1,2,,,talking about
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,watch my video from a while ago I,1,2,1,,,watch my video from a while ago I
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,sharing a summer clean,0,2,1,,,sharing a summer clean
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,leave that link,0,2,1,,,leave that link
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,moving on to our living room as you,0,0,0,moving on to our living room as you,moving on to our living room as you,
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,getting new,2,2,1,,,getting new
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,found them,0,1,1,,,found them
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,throw pillows on the couch,0,0,1,,throw pillows on the couch,
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,check it out if you,2,2,2,,,check it out if you
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,stay tuned,2,2,1,,,stay tuned
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,throw clothes for,1,1,1,,,throw clothes for
356TQKY9XEW8QIV12DTJLYTPACR78M,4p1_4mini_10.mp4,offered me a code for 10 % off for an order of 20 or more,1,2,1,,,offered me a code for 10 % off for an order of 20 or more
356TQKY9XEW8QIV12DTJLYTPACR78M,3p1_4mini_4.mp4,find them at your local Walmart I,1,1,1,,,find them at your local Walmart I
356TQKY9XEW8QIV12DTJLYTPACR78M,3p1_4mini_4.mp4,works as a fabric softener,0,1,1,,,works as a fabric softener
356TQKY9XEW8QIV12DTJLYTPACR78M,3p1_4mini_4.mp4,put it into any container you,0,2,1,,,put it into any container you
356TQKY9XEW8QIV12DTJLYTPACR78M,3p1_4mini_4.mp4,linked in the description box below,0,2,1,,,linked in the description box below
