HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url1,Input.actions1,Input.video_url2,Input.actions2,Input.video_url3,Input.actions3,Input.video_url4,Input.actions4,Input.video_url5,Input.actions5,Answer.WritingTexts,Answer.name_0_0,Answer.name_0_1,Answer.name_0_2,Answer.name_0_3,Answer.name_0_4,Answer.name_0_5,Answer.name_0_6,Answer.name_1_0,Answer.name_1_1,Answer.name_1_2,Answer.name_1_3,Answer.name_1_4,Answer.name_1_5,Answer.name_1_6,Answer.name_2_0,Answer.name_2_1,Answer.name_2_2,Answer.name_2_3,Answer.name_2_4,Answer.name_2_5,Answer.name_2_6,Answer.name_3_0,Answer.name_3_1,Answer.name_3_2,Answer.name_3_3,Answer.name_3_4,Answer.name_3_5,Answer.name_3_6,Answer.name_4_0,Answer.name_4_1,Answer.name_4_2,Answer.name_4_3,Answer.name_4_4,Answer.name_4_5,Answer.name_4_6,Approve,Reject
3S8A4GJRD22NXUD9RWZ17YD1QZ86VR,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:07 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:07 PDT 2018,,,34T446B1C0DY7UJNOSTHXPB66VE0CU,ATKWWE3DDZKBO,Submitted,Thu Sep 20 17:45:42 PDT 2018,Thu Sep 20 17:53:17 PDT 2018,Sat Oct 20 17:53:17 PDT 2018,,,,455,0% (0/0),0% (0/0),0% (0/0),8p0_1mini_6.mp4,doing it;looks great I;catch you guys there that I I;look like a highlighter Applause you;empty this out;bye Charlie 's,4p0_1mini_9.mp4,dressed before I;using some davines hair oil on the end of my hair I;doing a quick little dab of honest Beauty magic balm to some on my lips a tiny little dab around my eyes;make some very loose waves that well;got the honest company lavender vanilla spray;put on a bit of makeup;end up half straight,4p0_1mini_9.mp4,do my hair really quickly;get dry skin there then I;murthy just;using today;using my GHD;show you a speeded-up version of my makeup I;going really quickly,1p1_7mini_2.mp4,washed out;find at Target then I;pull that off of the heat you;adding just a dash of pumpkin spice I that I just;add a dash of vitamin E oil some cinnamon essential oil clove essential oil;put the melted ingredients inside of that;cool down for a little bit,1mini_40.mp4,making them at home;controlling the ingredients that;go in there;starting again with a food processor I;frozen berries that I;sitting out for a little bit,Very hard to understand the questions for the actions and also hard to understand the scoring system,val_0_0_0,val_0_1_0,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_0,,val_1_0_2,val_1_1_1,val_1_2_0,val_1_3_1,val_1_4_2,val_1_5_0,val_1_6_1,val_2_0_0,val_2_1_1,val_2_2_1,val_2_3_1,val_2_4_1,val_2_5_0,val_2_6_0,val_3_0_1,val_3_1_1,val_3_2_1,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_1,val_4_0_2,val_4_1_2,val_4_2_1,val_4_3_2,val_4_4_2,val_4_5_2,,x,
3S8A4GJRD22NXUD9RWZ17YD1QZ86VR,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:07 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:07 PDT 2018,,,37TD41K0AH8Y833ZXUC17VHP1NXCST,A38Z7Q3V5E2Q70,Submitted,Thu Sep 20 18:07:26 PDT 2018,Thu Sep 20 18:09:08 PDT 2018,Sat Oct 20 18:09:08 PDT 2018,,,,102,100% (1/1),0% (0/0),0% (0/0),8p0_1mini_6.mp4,doing it;looks great I;catch you guys there that I I;look like a highlighter Applause you;empty this out;bye Charlie 's,4p0_1mini_9.mp4,dressed before I;using some davines hair oil on the end of my hair I;doing a quick little dab of honest Beauty magic balm to some on my lips a tiny little dab around my eyes;make some very loose waves that well;got the honest company lavender vanilla spray;put on a bit of makeup;end up half straight,4p0_1mini_9.mp4,do my hair really quickly;get dry skin there then I;murthy just;using today;using my GHD;show you a speeded-up version of my makeup I;going really quickly,1p1_7mini_2.mp4,washed out;find at Target then I;pull that off of the heat you;adding just a dash of pumpkin spice I that I just;add a dash of vitamin E oil some cinnamon essential oil clove essential oil;put the melted ingredients inside of that;cool down for a little bit,1mini_40.mp4,making them at home;controlling the ingredients that;go in there;starting again with a food processor I;frozen berries that I;sitting out for a little bit,{},val_0_0_0,val_0_1_2,val_0_2_2,val_0_3_2,val_0_4_0,val_0_5_2,,val_1_0_2,val_1_1_2,val_1_2_0,val_1_3_2,val_1_4_0,val_1_5_0,val_1_6_2,val_2_0_0,val_2_1_0,val_2_2_2,val_2_3_1,val_2_4_0,val_2_5_0,val_2_6_2,val_3_0_0,val_3_1_2,val_3_2_2,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_2,val_4_0_0,val_4_1_0,val_4_2_2,val_4_3_2,val_4_4_2,val_4_5_0,,x,
3S8A4GJRD22NXUD9RWZ17YD1QZ86VR,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:07 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:07 PDT 2018,,,3TPZPLC3M0BDIBROCKX6JN8K8QBP3Q,A3KO9BJ72KJNRN,Submitted,Thu Sep 20 17:13:36 PDT 2018,Thu Sep 20 17:16:05 PDT 2018,Sat Oct 20 17:16:05 PDT 2018,,,,149,0% (0/0),0% (0/0),0% (0/0),8p0_1mini_6.mp4,doing it;looks great I;catch you guys there that I I;look like a highlighter Applause you;empty this out;bye Charlie 's,4p0_1mini_9.mp4,dressed before I;using some davines hair oil on the end of my hair I;doing a quick little dab of honest Beauty magic balm to some on my lips a tiny little dab around my eyes;make some very loose waves that well;got the honest company lavender vanilla spray;put on a bit of makeup;end up half straight,4p0_1mini_9.mp4,do my hair really quickly;get dry skin there then I;murthy just;using today;using my GHD;show you a speeded-up version of my makeup I;going really quickly,1p1_7mini_2.mp4,washed out;find at Target then I;pull that off of the heat you;adding just a dash of pumpkin spice I that I just;add a dash of vitamin E oil some cinnamon essential oil clove essential oil;put the melted ingredients inside of that;cool down for a little bit,1mini_40.mp4,making them at home;controlling the ingredients that;go in there;starting again with a food processor I;frozen berries that I;sitting out for a little bit,{},val_0_0_0,val_0_1_2,val_0_2_2,val_0_3_2,val_0_4_0,val_0_5_2,,val_1_0_2,val_1_1_2,val_1_2_0,val_1_3_2,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_2,val_2_2_2,val_2_3_2,val_2_4_0,val_2_5_2,val_2_6_0,val_3_0_1,val_3_1_2,val_3_2_2,val_3_3_2,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_2,val_4_2_1,val_4_3_2,val_4_4_2,val_4_5_0,,x,
3D7VY91L64WADJ0V9VFIVIGGD77BM0,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:07 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:07 PDT 2018,,,33CID57104SNRQCQKS4Z26Z03GEL3S,AC6VT03KTHQFC,Submitted,Thu Sep 20 19:18:09 PDT 2018,Thu Sep 20 19:21:04 PDT 2018,Sat Oct 20 19:21:04 PDT 2018,,,,175,0% (0/0),0% (0/0),0% (0/0),2p0_4mini_6.mp4,put it in your bowl;doing mine for about another minute;notice there;stir it up;make sure that the liquid,10p0_2mini_3.mp4,squeezed lemon I;watching now;put it on my shop;find it;dressing jar that you like whatever you like I;link it down lower;shake it all up at the end,10p0_2mini_3.mp4,start with the dress that you;pour everything into a mason jar;adding the olive oil the apple senate of apple cider vinegar maple syrup for some sweetness;put some freshly;finding out how;squeeze half the lemon straight into there;go ahead,8p0_9mini_5.mp4,give me no no Applause;bring in you;see you soon;give it a thumbs up I;watching videos like this;see a nighttime one;go into the afternoon with a clean sink I,4mini_9.mp4,couple my legs;pick some;chilled out music;sit in the bath;check social meter in the bath;actually dropped my phone in the bath yet,{},val_0_0_0,val_0_1_2,val_0_2_2,val_0_3_0,val_0_4_2,,,val_1_0_0,val_1_1_2,val_1_2_2,val_1_3_2,val_1_4_2,val_1_5_2,val_1_6_1,val_2_0_2,val_2_1_0,val_2_2_0,val_2_3_2,val_2_4_2,val_2_5_0,val_2_6_2,val_3_0_2,val_3_1_2,val_3_2_2,val_3_3_2,val_3_4_2,val_3_5_2,val_3_6_2,val_4_0_2,val_4_1_2,val_4_2_2,val_4_3_0,val_4_4_2,val_4_5_1,,x,
3D7VY91L64WADJ0V9VFIVIGGD77BM0,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:07 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:07 PDT 2018,,,3VE8AYVF8MWNSV80AYWXYA2RM6HF86,A3IG4GIRQ7VKRN,Submitted,Thu Sep 20 17:38:16 PDT 2018,Thu Sep 20 17:41:36 PDT 2018,Sat Oct 20 17:41:36 PDT 2018,,,,200,0% (0/0),0% (0/0),0% (0/0),2p0_4mini_6.mp4,put it in your bowl;doing mine for about another minute;notice there;stir it up;make sure that the liquid,10p0_2mini_3.mp4,squeezed lemon I;watching now;put it on my shop;find it;dressing jar that you like whatever you like I;link it down lower;shake it all up at the end,10p0_2mini_3.mp4,start with the dress that you;pour everything into a mason jar;adding the olive oil the apple senate of apple cider vinegar maple syrup for some sweetness;put some freshly;finding out how;squeeze half the lemon straight into there;go ahead,8p0_9mini_5.mp4,give me no no Applause;bring in you;see you soon;give it a thumbs up I;watching videos like this;see a nighttime one;go into the afternoon with a clean sink I,4mini_9.mp4,couple my legs;pick some;chilled out music;sit in the bath;check social meter in the bath;actually dropped my phone in the bath yet,{},val_0_0_0,val_0_1_0,val_0_2_2,val_0_3_0,val_0_4_2,,,val_1_0_0,val_1_1_2,val_1_2_1,val_1_3_2,val_1_4_2,val_1_5_2,val_1_6_0,val_2_0_2,val_2_1_0,val_2_2_0,val_2_3_2,val_2_4_2,val_2_5_0,val_2_6_1,val_3_0_1,val_3_1_2,val_3_2_1,val_3_3_0,val_3_4_1,val_3_5_2,val_3_6_2,val_4_0_2,val_4_1_0,val_4_2_2,val_4_3_0,val_4_4_1,val_4_5_1,,x,
3D7VY91L64WADJ0V9VFIVIGGD77BM0,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:07 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:07 PDT 2018,,,3VJ40NV2QIM0WSDHCZQIC07SSKSTOU,A212OY08MFDGU3,Submitted,Thu Sep 20 17:08:58 PDT 2018,Thu Sep 20 17:26:16 PDT 2018,Sat Oct 20 17:26:16 PDT 2018,,,,1038,100% (1/1),0% (0/0),0% (0/0),2p0_4mini_6.mp4,put it in your bowl;doing mine for about another minute;notice there;stir it up;make sure that the liquid,10p0_2mini_3.mp4,squeezed lemon I;watching now;put it on my shop;find it;dressing jar that you like whatever you like I;link it down lower;shake it all up at the end,10p0_2mini_3.mp4,start with the dress that you;pour everything into a mason jar;adding the olive oil the apple senate of apple cider vinegar maple syrup for some sweetness;put some freshly;finding out how;squeeze half the lemon straight into there;go ahead,8p0_9mini_5.mp4,give me no no Applause;bring in you;see you soon;give it a thumbs up I;watching videos like this;see a nighttime one;go into the afternoon with a clean sink I,4mini_9.mp4,couple my legs;pick some;chilled out music;sit in the bath;check social meter in the bath;actually dropped my phone in the bath yet,{},val_0_0_0,val_0_1_2,val_0_2_2,val_0_3_0,val_0_4_2,,,val_1_0_0,val_1_1_2,val_1_2_1,val_1_3_2,val_1_4_2,val_1_5_2,val_1_6_0,val_2_0_2,val_2_1_0,val_2_2_0,val_2_3_2,val_2_4_2,val_2_5_0,val_2_6_2,val_3_0_2,val_3_1_2,val_3_2_2,val_3_3_2,val_3_4_2,val_3_5_2,val_3_6_2,val_4_0_2,val_4_1_2,val_4_2_2,val_4_3_0,val_4_4_2,val_4_5_2,,x,
3O2Y2UIUCPT50CC8TLOYZVFX304KFM,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,35USIKEBNRFCC92TF7ICM1F9I2IN64,ANMD34DNHLOLC,Submitted,Thu Sep 20 20:35:39 PDT 2018,Thu Sep 20 20:37:16 PDT 2018,Sat Oct 20 20:37:16 PDT 2018,,,,97,100% (82/82),0% (0/0),0% (0/0),2p0_4mini_8.mp4,spread it out;grinds of fresh black pepper;sounds gross,10p1_2mini_7.mp4,give it one good story you kind of;place it in I just;mix with the almond milk;put mine right in its glass;make it a little bit creamier;put that all into the mason jar it cooks;bring it over,10p1_2mini_7.mp4,cool down a little bit;place it right into the mason jar if you;add a little bit of almond milk;cool off a little bit;add half of the banana,5p0_1mini_14.mp4,got a little bit of water nutritional yeast tahini;gets nice;cook it;do according to the recipe;has the most starch in it;took the butternut squash,4mini_18.mp4,finish off by;using some of their body oil which I;gon just before I;use just the moisturize my body;get into bed;chew out snowballs,{},val_0_0_0,val_0_1_2,val_0_2_1,,,,,val_1_0_1,val_1_1_0,val_1_2_1,val_1_3_1,val_1_4_1,val_1_5_0,val_1_6_1,val_2_0_0,val_2_1_0,val_2_2_1,val_2_3_0,val_2_4_0,,,val_3_0_1,val_3_1_1,val_3_2_0,val_3_3_1,val_3_4_1,val_3_5_0,,val_4_0_1,val_4_1_0,val_4_2_2,val_4_3_1,val_4_4_0,val_4_5_1,,x,
3O2Y2UIUCPT50CC8TLOYZVFX304KFM,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,3E337GFOL97E92RZRKRYYSSYCGQGN4,A2NKCX5P3OSEZH,Submitted,Thu Sep 20 23:37:48 PDT 2018,Thu Sep 20 23:58:59 PDT 2018,Sat Oct 20 23:58:59 PDT 2018,,,,1271,0% (0/0),0% (0/0),0% (0/0),2p0_4mini_8.mp4,spread it out;grinds of fresh black pepper;sounds gross,10p1_2mini_7.mp4,give it one good story you kind of;place it in I just;mix with the almond milk;put mine right in its glass;make it a little bit creamier;put that all into the mason jar it cooks;bring it over,10p1_2mini_7.mp4,cool down a little bit;place it right into the mason jar if you;add a little bit of almond milk;cool off a little bit;add half of the banana,5p0_1mini_14.mp4,got a little bit of water nutritional yeast tahini;gets nice;cook it;do according to the recipe;has the most starch in it;took the butternut squash,4mini_18.mp4,finish off by;using some of their body oil which I;gon just before I;use just the moisturize my body;get into bed;chew out snowballs,{},val_0_0_0,val_0_1_0,val_0_2_2,,,,,val_1_0_2,val_1_1_2,val_1_2_0,val_1_3_2,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,,,val_3_0_0,val_3_1_2,val_3_2_0,val_3_3_0,val_3_4_1,val_3_5_0,,val_4_0_2,val_4_1_0,val_4_2_2,val_4_3_2,val_4_4_0,val_4_5_2,,x,
3O2Y2UIUCPT50CC8TLOYZVFX304KFM,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,3RRCEFRB7MBWWD9ITTKOY8V15M34BG,A1XJKO0LMXDYU,Submitted,Thu Sep 20 23:08:48 PDT 2018,Thu Sep 20 23:13:21 PDT 2018,Sat Oct 20 23:13:21 PDT 2018,,,,273,0% (0/0),0% (0/0),0% (0/0),2p0_4mini_8.mp4,spread it out;grinds of fresh black pepper;sounds gross,10p1_2mini_7.mp4,give it one good story you kind of;place it in I just;mix with the almond milk;put mine right in its glass;make it a little bit creamier;put that all into the mason jar it cooks;bring it over,10p1_2mini_7.mp4,cool down a little bit;place it right into the mason jar if you;add a little bit of almond milk;cool off a little bit;add half of the banana,5p0_1mini_14.mp4,got a little bit of water nutritional yeast tahini;gets nice;cook it;do according to the recipe;has the most starch in it;took the butternut squash,4mini_18.mp4,finish off by;using some of their body oil which I;gon just before I;use just the moisturize my body;get into bed;chew out snowballs,{},val_0_0_0,val_0_1_1,val_0_2_1,,,,,val_1_0_1,val_1_1_1,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_1,val_1_6_1,val_2_0_1,val_2_1_1,val_2_2_0,val_2_3_0,val_2_4_0,,,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_1,val_3_4_1,val_3_5_1,,val_4_0_1,val_4_1_0,val_4_2_1,val_4_3_0,val_4_4_1,val_4_5_1,,x,
3T6EIBTM9KN4S8ME6EPHRG1A18XAAK,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:15 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:15 PDT 2018,,,31QTRG6Q2TCEYEOC15QW9H4XHREYPD,A20I3A6VWC2T5C,Submitted,Thu Sep 20 22:03:55 PDT 2018,Thu Sep 20 22:05:43 PDT 2018,Sat Oct 20 22:05:43 PDT 2018,,,,108,0% (0/0),0% (0/0),0% (0/0),8p1_9mini_8.mp4,got okay;see my future videos;see you next week with a new video hi;do you;support my channel;appreciate it if you;hit that,8p1_9mini_8.mp4,coming up I;use snacks;come up with some ideas for the N scene for this week 's video;coming for you guys the summer;excited for those;make like a whole music video it,3p1_8mini_5.mp4,make sure;writing 24 items for this list;figured that;do a couple one day;end up;make your bucket list;write those things down that,3p1_8mini_5.mp4,get them ready Applause the next thing you;ask what everyone;doing one every single day;get it;choose however many items;get the whole family;done that,1mini_40.mp4,making them at home;controlling the ingredients that;go in there;starting again with a food processor I;frozen berries that I;sitting out for a little bit,{},val_0_0_2,val_0_1_2,val_0_2_2,val_0_3_2,val_0_4_2,val_0_5_2,val_0_6_2,val_1_0_2,val_1_1_2,val_1_2_2,val_1_3_2,val_1_4_2,val_1_5_2,,val_2_0_0,val_2_1_0,val_2_2_2,val_2_3_2,val_2_4_2,val_2_5_2,val_2_6_0,val_3_0_2,val_3_1_2,val_3_2_2,val_3_3_2,val_3_4_2,val_3_5_2,val_3_6_2,val_4_0_2,val_4_1_2,val_4_2_2,val_4_3_0,val_4_4_0,val_4_5_2,,x,
3T6EIBTM9KN4S8ME6EPHRG1A18XAAK,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:15 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:15 PDT 2018,,,37C0GNLMHF23QXBGQD49QW3F4YLD6H,A2NKCX5P3OSEZH,Submitted,Thu Sep 20 23:25:08 PDT 2018,Thu Sep 20 23:42:40 PDT 2018,Sat Oct 20 23:42:40 PDT 2018,,,,1052,0% (0/0),0% (0/0),0% (0/0),8p1_9mini_8.mp4,got okay;see my future videos;see you next week with a new video hi;do you;support my channel;appreciate it if you;hit that,8p1_9mini_8.mp4,coming up I;use snacks;come up with some ideas for the N scene for this week 's video;coming for you guys the summer;excited for those;make like a whole music video it,3p1_8mini_5.mp4,make sure;writing 24 items for this list;figured that;do a couple one day;end up;make your bucket list;write those things down that,3p1_8mini_5.mp4,get them ready Applause the next thing you;ask what everyone;doing one every single day;get it;choose however many items;get the whole family;done that,1mini_40.mp4,making them at home;controlling the ingredients that;go in there;starting again with a food processor I;frozen berries that I;sitting out for a little bit,{},val_0_0_2,val_0_1_1,val_0_2_1,val_0_3_2,val_0_4_2,val_0_5_2,val_0_6_2,val_1_0_2,val_1_1_1,val_1_2_1,val_1_3_2,val_1_4_2,val_1_5_2,,val_2_0_2,val_2_1_0,val_2_2_2,val_2_3_1,val_2_4_2,val_2_5_0,val_2_6_0,val_3_0_1,val_3_1_2,val_3_2_1,val_3_3_2,val_3_4_1,val_3_5_1,val_3_6_2,val_4_0_0,val_4_1_0,val_4_2_2,val_4_3_0,val_4_4_0,val_4_5_1,,x,
3T6EIBTM9KN4S8ME6EPHRG1A18XAAK,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:15 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:15 PDT 2018,,,3MYYFCXHJ36SNUHT9FC2ZJMYLZS4GU,A1MFJHEO1NY86M,Submitted,Thu Sep 20 21:43:36 PDT 2018,Thu Sep 20 21:50:10 PDT 2018,Sat Oct 20 21:50:10 PDT 2018,,,,394,0% (0/0),0% (0/0),0% (0/0),8p1_9mini_8.mp4,got okay;see my future videos;see you next week with a new video hi;do you;support my channel;appreciate it if you;hit that,8p1_9mini_8.mp4,coming up I;use snacks;come up with some ideas for the N scene for this week 's video;coming for you guys the summer;excited for those;make like a whole music video it,3p1_8mini_5.mp4,make sure;writing 24 items for this list;figured that;do a couple one day;end up;make your bucket list;write those things down that,3p1_8mini_5.mp4,get them ready Applause the next thing you;ask what everyone;doing one every single day;get it;choose however many items;get the whole family;done that,1mini_40.mp4,making them at home;controlling the ingredients that;go in there;starting again with a food processor I;frozen berries that I;sitting out for a little bit,{},val_0_0_2,val_0_1_2,val_0_2_2,val_0_3_2,val_0_4_2,val_0_5_2,val_0_6_0,val_1_0_2,val_1_1_2,val_1_2_2,val_1_3_2,val_1_4_2,val_1_5_0,,val_2_0_2,val_2_1_0,val_2_2_2,val_2_3_0,val_2_4_2,val_2_5_0,val_2_6_0,val_3_0_1,val_3_1_1,val_3_2_0,val_3_3_2,val_3_4_1,val_3_5_1,val_3_6_2,val_4_0_0,val_4_1_0,val_4_2_2,val_4_3_0,val_4_4_2,val_4_5_2,,x,
39HYCOOPKNK3SGYFNR6OQ84GGSJMDI,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,3H7XDTSHKCQ4WW0DJLILUB5P5SPWG6,A3CA7SCTM4H9IO,Submitted,Thu Sep 20 20:51:34 PDT 2018,Thu Sep 20 20:55:03 PDT 2018,Sat Oct 20 20:55:03 PDT 2018,,,,209,25% (2/8),0% (0/0),0% (0/0),7p1_4mini_1.mp4,make him;welcome to cruel person today who;do this;make it yourself;buy prepackaged bags of popcorn you it;packing Applause,10p1_8mini_3.mp4,add the full avocado;loading up the avocado I;mashing it up you;using a back of a spoon;mashing up the avocado until you;spread it on I;depending on how hungry you,10p1_8mini_3.mp4,do one half;adding the other half of the avocado I;decided I;reached your desired consistency;take my Ezekiel toasts;tweak this recipe on to your liking,8p1_5mini_4.mp4,throw a drink recipe in the mix this;makes it the best veggie sandwich that I;tastes absolutely amazing;adds an extra crunch to your sandwich;assemble all of your veggies together;avoid dairy;adds that special something extra to this sandwich,4mini_9.mp4,couple my legs;pick some;chilled out music;sit in the bath;check social meter in the bath;actually dropped my phone in the bath yet,{},val_0_0_0,val_0_1_1,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_0,,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_0,,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,val_4_5_1,,x,
39HYCOOPKNK3SGYFNR6OQ84GGSJMDI,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:13 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:13 PDT 2018,,,3TY7ZAOG5FJGQSVBG5AFL8OEB4RK0V,A3M706WDRF9W4E,Submitted,Thu Sep 20 20:31:06 PDT 2018,Thu Sep 20 20:36:55 PDT 2018,Sat Oct 20 20:36:55 PDT 2018,,,,349,100% (1/1),0% (0/0),0% (0/0),7p1_4mini_1.mp4,make him;welcome to cruel person today who;do this;make it yourself;buy prepackaged bags of popcorn you it;packing Applause,10p1_8mini_3.mp4,add the full avocado;loading up the avocado I;mashing it up you;using a back of a spoon;mashing up the avocado until you;spread it on I;depending on how hungry you,10p1_8mini_3.mp4,do one half;adding the other half of the avocado I;decided I;reached your desired consistency;take my Ezekiel toasts;tweak this recipe on to your liking,8p1_5mini_4.mp4,throw a drink recipe in the mix this;makes it the best veggie sandwich that I;tastes absolutely amazing;adds an extra crunch to your sandwich;assemble all of your veggies together;avoid dairy;adds that special something extra to this sandwich,4mini_9.mp4,couple my legs;pick some;chilled out music;sit in the bath;check social meter in the bath;actually dropped my phone in the bath yet,{},val_0_0_1,val_0_1_2,val_0_2_1,val_0_3_1,val_0_4_1,val_0_5_1,,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_2,val_2_0_2,val_2_1_0,val_2_2_2,val_2_3_2,val_2_4_1,val_2_5_1,,val_3_0_1,val_3_1_1,val_3_2_1,val_3_3_1,val_3_4_1,val_3_5_1,val_3_6_1,val_4_0_1,val_4_1_1,val_4_2_1,val_4_3_1,val_4_4_1,val_4_5_1,,x,
