HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,moving on to my table I just I,1,2,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,give their cast from pillar,1,1,1
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,walk away from me I I,1,1,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,denying I,1,1,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,checked them out they,0,2,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,baking soda cream cleaner,0,2,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,slip today I,1,1,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,do this at least once a week now I,0,2,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,get most of my cleaning products from rogue collaborative,1,2,1
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,adding in some essential oil to my sink,1,0,0
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,using dish Meyers,1,0,0
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,do guys in the description box that several free goodies,0,1,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,check that out if you,0,1,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,give you it,1,1,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,make it nice,0,2,1
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,seen this one at the store,0,2,1
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,use my mrs,1,2,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,understand whether it,2,2,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,growing in my tub,2,1,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,followed me,2,1,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,get in the tub,2,1,2
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,drink a bunch of water,2,1,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,chopped kale in once like about 15 minutes before you,0,2,0
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,stick it in a crock pot I,0,0,0
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,added some rosemary from the garden we,0,0,0
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,done by dinner,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,put it I,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,keep it mild,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,adding the,0,0,1
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,recommend plus even if it or you off it,0,1,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,go by dinner,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,add spice to mine after the fact,0,0,0
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,kept it on,0,0,0
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,using it in everything,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,has lots of great ingredients,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,looking into them,0,1,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,find this at Pacific time comm time,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,talking a lot more about CBD,0,1,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,completes this video,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,carrying tons of different things,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,launching at the end of this month if you,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,recommend for pain,0,1,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,recommend that I,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,spelt like the herb you,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,sign up for a newsletter,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,share my thoughts,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,looking into CBD products CBD bath bombs I,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,find us on Instagram at Pacific time we,0,1,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,launch new products,0,0,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,go ahead,1,2,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,see the color,1,2,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,come out the cheese,1,2,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,see that the cheese,1,2,2
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,make its appearance as it,1,2,2
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,created and they perfect,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,see you guys in our next videos,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,find out why they,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,filming with you,0,0,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,thank you so much,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,yeah so,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,receive 10 % off,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,check out her channel,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,bring to lunch,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,use the coupon code health that you,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,2p0_3mini_7.mp4,smell incredible I,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,2p0_3mini_7.mp4,add it,0,0,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,2p0_3mini_7.mp4,add the tofu mixture to the veggies,0,0,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,2p0_3mini_7.mp4,called for in the recipe,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,2p0_3mini_7.mp4,do a couple of grains,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,leave me a comment down below,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,hope you guys,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,do this,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,find online,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,get a little bit of inspiration for how you guys,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,decorate your homes for summer if you,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,show her some love,0,2,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,1mini_13.mp4,seems like an eternity in the oven,2,1,1
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,1mini_13.mp4,take it out,2,1,1
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,1mini_13.mp4,dehydrated at that point which,2,1,1
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,1mini_13.mp4,pull it right off the baking sheet,2,1,1
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,share it with you guys,0,0,1
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,head over to Lynn channel she,1,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,spend our time in,0,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,got definitely,1,1,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,decorating our space for the seasons,0,0,0
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,tell her I,0,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,brighten up the space for summer I really,0,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,did to my desk they,0,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,got from Hobby Lobby,1,0,1
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,put our letter board there,2,1,0
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,get a lot more plants in here whether they,0,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,add a candle next to that,2,1,0
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,added some greenery into them that I,0,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,turned out for my desk I just,1,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,add a mirror into here,0,0,0
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,got IKEA several months ago,0,1,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,loving it,2,0,1
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,change out the picture that,1,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,got this from Burlington for like 12 if you guys,1,1,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,add a little picture that I,2,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,add a plant into the corner of the office I,0,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,8p0_3mini_3.mp4,refresh your bathroom it,0,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,8p0_3mini_3.mp4,date your bathroom at the hardware store you,0,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,8p0_3mini_3.mp4,look like you newly,1,1,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,8p0_3mini_3.mp4,do it super carefully,1,0,0
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,8p0_3mini_3.mp4,get really,2,0,1
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,8p0_3mini_3.mp4,wipe away any excess once it or you,0,1,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,8p0_3mini_3.mp4,helps you it the grout you,1,0,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4mini_4.mp4,tested the products myself before,0,1,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4mini_4.mp4,providing them to you guys,0,2,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4mini_4.mp4,gone through the entire packet of their original one it,0,1,2
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4mini_4.mp4,tried the Malibu one,1,1,2
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,8p0_3mini_3.mp4,run it along,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,8p0_3mini_3.mp4,retiled even though it,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,8p0_3mini_3.mp4,consider for tile floors,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,8p0_3mini_3.mp4,take off any excess this,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,8p0_3mini_3.mp4,stained maybe,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,8p0_3mini_3.mp4,make it,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,8p0_3mini_3.mp4,use a little wooden stick,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p1_3mini_3.mp4,get any dishes in our sink into our then once everything,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p1_3mini_3.mp4,see now I,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,doing something for yourself each morning or something for yourself each day,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,getting ready in the morning,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,doing something for yourself,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,behaving better towards other people around you,-1,1,1
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,go a long way you,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,end up,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,making a small effort with your outfit it in yourself confident in your body,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,making a little effort with your hair,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,do something for you,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,making you,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,fixing your hair a little bit,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,mentioned those,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,spend hours,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,4p0_3mini_12.mp4,go a long way in,-1,0,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,7mini_10.mp4,make colorful hearts all over this jar,-1,1,2
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,7mini_10.mp4,use my jar,-1,1,2
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,7mini_10.mp4,drink but this,-1,1,2
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",-1,1,2
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,7mini_10.mp4,done just,-1,1,2
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,look after yourself,0,2,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,using the samsara app,0,0,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,doing something for you that I,0,2,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,burning yourself out it,0,2,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,help yourself by,0,2,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,meditating there,0,0,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,see if you,0,2,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,taking time for yourself it,0,2,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,get ready in the morning,0,0,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,take a few minutes each day,0,1,2
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,doing this other ideas for,0,2,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,spend three to five minutes,0,1,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,look after,0,2,1
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,4p0_3mini_13.mp4,looking after other people,0,1,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,mix that all together I,0,0,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,sprinkled some more cheese,0,0,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,give it a good crust on top i,0,0,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,tastes pretty good,0,2,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,got a little hungry,0,2,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,eat just cubes of baked tofu,0,0,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,put it in for 20 minutes next I,0,2,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,make it a little fuzzier,0,1,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,adding a little bit more tomato sauce just,0,0,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,take with me for lunch,0,2,1
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,judge it,0,1,2
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,sprinkled some more cheese i,0,0,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,added some arugula just for some more green color,0,0,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,5p0_3mini_6.mp4,added more tomato basil sauce,0,0,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,1mini_17.mp4,treat if they or you,1,2,2
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,1mini_17.mp4,used the potty,1,2,1
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,1mini_17.mp4,divided them I,1,2,2
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,1mini_17.mp4,give them all to him at once,1,2,1
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,got a deck or a back patio floor this for,2,0,0
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,look clean I it,2,0,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,get through this video without,2,1,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,talking about my power washer if you,2,0,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,cleaning you we all the time I you,2,0,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,replace their rug,1,0,0
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,use power washers,0,0,0
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,put a link down below to the most inexpensive best power washer,2,0,0
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,get Applause,2,1,1
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,loan ours out,2,0,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,looks brand new this,2,0,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,get like the dirt,2,0,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,8p0_3mini_4.mp4,rent these for inexpensive,1,0,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,10p0_3mini_3.mp4,check it with a spatula,0,0,0
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,10p0_3mini_3.mp4,hydrating for the skin,2,1,1
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,10p0_3mini_3.mp4,chopped cucumber which,2,0,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,10p0_3mini_3.mp4,stop it,0,1,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,10p0_3mini_3.mp4,chopped tomato cucumber,2,0,0
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,10p0_3mini_3.mp4,add on your,2,0,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,10p0_3mini_3.mp4,see that,2,0,0
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,10p0_3mini_3.mp4,process a little bit more just to kind of,2,0,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,10p0_3mini_3.mp4,adding on our,2,0,0
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,10p0_3mini_3.mp4,got just that,2,1,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,4mini_19.mp4,get into bed,1,1,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,4mini_19.mp4,snuggles free,2,1,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,4mini_19.mp4,book the drink,2,1,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,4mini_19.mp4,relax I,2,1,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,4mini_19.mp4,hope you guys,2,1,2
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,4mini_19.mp4,see you next time,2,1,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,eat a lot of nuts,0,0,1
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,eating out of the bowl of nuts,1,0,1
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,tried it the other day,0,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,collect spirit just,1,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,went back,2,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,sweetened um this one only,1,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,lightened slightly,0,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,has four grams of sugar,0,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,take this one here,1,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,talking about the prepackaged oatmeal,0,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,whack of options this,0,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,dried cranberries whole,1,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,look for ones that,1,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,10p1_3mini_6.mp4,get all your nuts,0,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,cooking up here,0,0,1
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,stuff all of my tortilla shells,0,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,makes it,0,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,frying up these vegetables,0,0,0
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,add the chicken,0,0,0
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,add your veggies a few canned ingredients your barley,0,0,0
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,freezes so well once everything 's ready I,0,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,find it really helpful,0,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,cover with aluminum foil right my directions on top,0,0,0
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,take it from the freezer to my oven my keen,1,0,1
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,done while those,0,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,cool for a time,0,0,0
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,add my onions beans enchilada sauce,0,0,0
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,7p1_3mini_3.mp4,found on Pinterest I,0,0,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,4mini_10.mp4,hope I,1,1,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,4mini_10.mp4,jinx myself,1,1,2
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,4mini_10.mp4,shave my legs,1,1,1
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,4mini_10.mp4,rinse my hair in the shower just,1,1,1
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,add those on to the tree,1,0,0
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,added this lavender,0,0,0
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,give a little bit more height to my diffuser I just,0,0,0
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,made a little cake stand,0,0,0
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,decorate with me,0,0,0
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,get something good diffusing in the diffuser,0,0,0
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,moving into my office I just,2,0,1
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,glued them together,1,1,1
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,got this face from Ikea a long time ago,2,1,0
3S8APUMBJWI4798EN8B50SW7G48BF2,4p1_3mini_19.mp4,took a Dollar Tree candle votive,1,1,1
